ID,OUTPUT
1513,56.7444492045
1514,119.2279600013
1515,51.2653382057
1516,136.9848415785
1517,98.7305948894
1518,102.5113269389
1519,78.2514971742
1520,130.2737510607
1521,43.5854193015
1522,130.2591997668
1523,150.2871365958
1524,108.133611036
1525,104.7561863614
1526,110.2364775644
1527,149.7001806924
1528,145.1109543551
1529,121.4133829566
1530,110.7565025448
1531,129.602034726
1532,77.5030092689
1533,94.5803958678
1534,129.4752410561
1535,119.9663208975
1536,105.7003856115
1537,37.8894696008
1538,138.0446559178
1539,134.6864640704
1540,144.6720578358
1541,63.298647999
1542,144.2934329063
1543,143.2399534905
1544,59.9841600443
1545,119.5801408238
1546,99.7863041653
1547,137.7805676746
1548,153.6612775927
1549,104.7336009319
1550,136.0184383544
1551,146.1488314196
1552,111.0416399629
1553,150.569489037
1554,108.3085165846
1555,119.9244494714
1556,152.1480898146
1557,139.8856993793
1558,149.455796806
1559,60.5318142551
1560,48.6553099756
1561,144.5534630135
1562,111.6294865232
1563,31.4863704087
1564,107.6577043375
1565,126.8531709623
1566,107.2502202892
1567,102.9953204216
1568,119.7671009842
1569,114.7837733198
1570,112.7629726771
1571,74.15364506
1572,150.8237601357
1573,140.4273079892
1574,111.1076311399
1575,109.0405726294
1576,108.2453818257
1577,57.3462872809
1578,117.1751799991
1579,53.85462299
1580,135.343389593
1581,98.4462038636
1582,95.244109063
1583,150.8111409386
1584,103.0800296309
1585,155.7829292044
1586,56.1858319061
1587,130.2430066353
1588,132.1455792098
1589,69.8441058957
1590,41.2467097735
1591,106.2350906782
1592,135.2371068682
1593,56.9640416721
1594,64.5646083296
1595,131.3915960562
1596,137.9370320548
1597,114.2466461114
1598,121.8579693939
1599,42.8307249937
1600,105.967353439
1601,104.242969403
1602,140.5380462122
1603,111.9163663349
1604,103.5324309174
1605,116.4058478563
1606,99.9683030536
1607,37.4469820123
1608,73.6990061481
1609,143.6321691935
1610,100.4256837656
1611,142.1526562636
1612,98.953017605
1613,114.6634245809
1614,104.9090613039
1615,127.2148139536
1616,51.9568296762
1617,129.8072305648
1618,46.4612483713
1619,146.7166151056
1620,152.7436655125
1621,114.9105532919
1622,137.425705538
1623,103.7314254749
1624,111.7689466026
1625,94.6965426912
1626,99.4475694555
1627,140.9411261346
1628,95.9179462797
1629,62.7635024202
1630,130.059378987
1631,41.467807861
1632,52.4907382179
1633,63.0979463049
1634,146.8888997714
1635,115.6569260234
1636,34.4695090525
1637,147.1327928167
1638,123.5322643398
1639,144.8177653639
1640,140.5509633187
1641,120.6798916197
1642,107.5740607349
1643,52.098425232
1644,104.2798521226
1645,102.3735810036
1646,98.6349011728
1647,104.086606875
1648,120.9210486859
1649,111.5445193316
1650,142.9335499373
1651,79.6449003334
1652,111.0986933434
1653,64.6910544831
1654,110.3907783467
1655,101.0482531883
1656,98.3214452749
1657,107.1242358133
1658,152.3423665921
1659,51.6055848662
1660,105.7277698661
1661,33.8636206289
1662,137.9597899562
1663,159.1478547281
1664,118.5990984291
1665,63.1931792332
1666,111.8095898603
1667,114.2769095861
1668,108.0398281105
1669,141.2607206569
1670,127.7977563166
1671,86.6452441287
1672,59.0183527254
1673,95.0679718292
1674,80.8226851454
1675,52.5036897783
1676,105.2868020101
1677,52.0408368652
1678,92.4305732186
1679,120.8951234068
1680,62.8870667238
1681,114.9302590349
1682,109.757792474
1683,86.4311388666
1684,125.9667598688
1685,53.9121809993
1686,110.3374381819
1687,107.2131203146
1688,124.7856146346
1689,77.7321273402
1690,54.4247441137
1691,93.6133700256
1692,81.8847614902
1693,116.5665596275
1694,112.8190256602
1695,139.3533676238
1696,120.5093277113
1697,135.0627430797
1698,117.8020397497
1699,130.7592516503
1700,101.2410811138
1701,133.2906956028
1702,129.8662107749
1703,106.2925527676
1704,136.4748954905
1705,140.2835325937
1706,100.8992178154
1707,143.6777409215
1708,151.2726511254
1709,42.0885765527
1710,69.2551787456
1711,138.9564744057
1712,94.8357853545
1713,115.6643639405
1714,64.1970834314
1715,124.3752047248
1716,131.7843144572
1717,65.0605702376
1718,103.9545582198
1719,141.4623796057
1720,121.4213473755
1721,138.6451503652
1722,158.1405777785
1723,37.6801630346
1724,96.511072759
1725,141.5610603263
1726,95.3797982778
1727,111.6179779653
1728,48.9825141442
1729,112.7505552066
1730,137.8659352164
1731,134.9413999903
1732,122.5374388625
1733,110.6395292887
1734,142.9189952257
1735,92.4576343683
1736,119.7717472208
1737,142.2350719408
1738,49.1579819953
1739,108.9096775557
1740,62.837887972
1741,142.4226254243
1742,65.8752314071
1743,96.2332248951
1744,105.7258868402
1745,100.8046559951
1746,110.4946908529
1747,111.3920529534
1748,141.3748033662
1749,123.4318938776
1750,108.3379939282
1751,54.4643802871
1752,48.2128743362
1753,114.6880233423
1754,97.6153280855
1755,77.8665523575
1756,140.3781665843
1757,102.2707159672
1758,114.1993547405
1759,136.5327723871
1760,70.3874869418
1761,46.9935111178
1762,139.0708511126
1763,123.4473462888
1764,117.0673641119
1765,34.9426860929
1766,61.4184482364
1767,98.9330202019
1768,150.8772549913
1769,111.2123861739
1770,105.0081648792
1771,146.5506266206
1772,108.0440036151
1773,52.0842170196
1774,134.5922905645
1775,146.0611487002
1776,117.7479428005
1777,96.1909356463
1778,46.5944896954
1779,103.5354312162
1780,62.8241756477
1781,68.320473072
1782,108.2606200955
1783,57.8148426555
1784,140.4270527674
1785,33.0775375908
1786,134.3583254519
1787,98.7760180333
1788,100.0620158383
1789,145.607809801
1790,136.3898595855
1791,93.0506596095
1792,98.7679374768
1793,136.8582220631
1794,89.2365394821
1795,98.4129940514
1796,75.9638417765
1797,122.0275810921
1798,110.8989216196
1799,104.4542277103
1800,98.1356152314
1801,99.3017852057
1802,172.7839993934
1803,127.0284898697
1804,118.0282491301
1805,34.3258431921
1806,128.3960055502
1807,75.043637323
1808,53.7756913365
1809,28.4540578833
1810,98.5556271607
1811,107.9828841711
1812,130.6308634957
1813,140.3426977318
1814,94.8775691155
1815,106.6939283636
1816,119.3670349382
1817,157.8367415503
1818,60.7563153375
1819,69.1862634872
1820,159.3013959138
1821,54.5765604951
1822,118.3409129678
1823,115.3194885312
1824,54.3134204945
1825,146.0218389603
1826,141.618844505
1827,28.6236058203
1828,94.8690619678
1829,126.0280189285
1830,94.218323568
1831,74.508948192
1832,116.4244824297
1833,95.047291642
1834,105.6918393798
1835,61.4302979502
1836,133.5661524859
1837,139.2686065745
1838,121.3590144807
1839,129.1662584991
1840,61.1491615069
1841,116.5647751451
1842,38.3582630428
1843,63.2809777585
1844,122.6932624188
1845,152.6560013931
1846,105.7194713255
1847,33.1909458615
1848,146.0676850198
1849,78.5470231149
1850,113.6985244514
1851,51.2538345042
1852,130.0580074547
1853,46.3231655336
1854,145.0243433146
1855,145.9221321944
1856,59.8140735516
1857,43.5328506626
1858,92.0836515893
1859,50.1215617763
1860,111.4539199074
1861,128.4022303412
1862,142.8395557018
1863,115.8665257565
1864,47.5248579585
1865,47.502510502
1866,146.9604941049
1867,46.3422935926
1868,42.1290882671
1869,80.0449584911
1870,141.6674684557
1871,109.5121759158
1872,79.2540783564
1873,109.6793803796
1874,62.0727680343
1875,121.7843166885
1876,108.8387828291
1877,44.0459313443
1878,106.1592664168
1879,126.3016700887
1880,43.0690121412
1881,100.3432836287
1882,139.2389667124
1883,54.5333905246
1884,116.9189163291
1885,99.1714516022
1886,56.9258270264
1887,52.1810383423
1888,39.2670077634
1889,116.609536539
1890,55.723850564
1891,54.6822775651
1892,77.9340829153
1893,146.6039303138
1894,98.7978361167
1895,99.3895155337
1896,51.4394569511
1897,154.9895578246
1898,109.8714016899
1899,121.9938495943
1900,135.0933933925
1901,99.1095711912
1902,148.2164501117
1903,126.3528459784
1904,103.5660617526
1905,142.6511279808
1906,116.9732042897
1907,118.7215264391
1908,119.0747444301
1909,68.1536595516
1910,104.6572934088
1911,128.2876496599
1912,17.0342996679
1913,52.4513271822
1914,53.6702006374
1915,144.658840158
1916,133.9098875441
1917,121.7823438366
1918,145.5013232047
1919,140.3644987585
1920,137.7483400226
1921,45.4322158439
1922,119.886209911
1923,106.6694674374
1924,62.9482135222
1925,140.3568727913
1926,100.0315305569
1927,54.0889892058
1928,53.383030395
1929,100.3567170549
1930,108.5636760944
1931,39.0780027881
1932,114.5193328823
1933,125.8086971244
1934,56.4141636336
1935,141.2261680304
1936,75.3618810447
1937,148.1866115909
1938,108.5868244731
1939,107.3217153398
1940,120.775636043
1941,122.8391341706
1942,37.271567993
1943,141.605642323
1944,138.9237288938
1945,134.2214073727
1946,141.4181753554
1947,69.9877122599
1948,112.145490007
1949,145.8675251599
1950,36.546924721
1951,136.3419245113
1952,139.3240857849
1953,118.2016047232
1954,139.6554484483
1955,107.6580994902
1956,95.9579393522
1957,131.7552910971
1958,37.4870097697
1959,143.7740001504
1960,149.7238826135
1961,45.330185583
1962,121.0490800497
1963,60.1912926317
1964,102.3589854607
1965,146.3850192232
1966,106.259329682
1967,125.7238244167
1968,119.3332169721
1969,58.8840458478
1970,60.2128652172
1971,51.2233178346
1972,145.0292621549
1973,57.575269536
1974,130.6792930712
1975,137.9893502205
1976,137.1015434975
1977,53.2114091549
1978,153.0801307593
1979,151.8956026068
1980,151.0727129224
1981,137.6249580032
1982,104.6738751053
1983,149.8806935071
1984,109.8516171604
1985,106.2759714342
1986,125.5678312109
1987,147.739862713
1988,77.2160481626
1989,41.6373983143
1990,47.8230001369
1991,66.0877753539
1992,105.1406493787
1993,54.9795961326
1994,122.0051793977
1995,43.2391268191
1996,109.5916023132
1997,105.642458555
1998,107.9575247938
1999,85.6921057744
2000,118.6192626766
2001,49.4565413708
2002,65.7271506451
2003,53.6765195086
2004,49.6582704319
2005,33.7000599463
2006,114.9950415391
2007,112.9974738041
2008,148.9626412127
2009,151.903857912
2010,98.5391968499
2011,50.0096566829
2012,93.302497031
2013,108.111828605
2014,97.0304780166
2015,53.773841276
2016,59.0972923269
2017,62.8941274995
2018,95.4129117081
2019,129.0423096802
2020,98.6334668637
2021,140.3866493979
2022,137.1394861733
2023,134.1490844723
2024,35.7721063353
2025,111.8322568466
2026,111.9943770902
2027,126.1175171822
2028,91.7295361006
2029,41.8879752071
2030,122.1929364357
2031,105.0444464282
2032,111.6477175236
2033,126.8873264025
2034,105.7592179881
2035,127.05553379
2036,107.908132091
2037,103.5914773957
2038,120.1017072016
2039,53.2433162331
2040,124.6544259216
2041,54.2064602486
2042,151.7146723753
2043,104.80655734
2044,154.7075665511
2045,149.943232134
2046,114.2768785819
2047,115.4197465902
2048,104.8605664509
2049,106.8295517507
2050,144.8093692936
2051,47.4956288818
2052,67.0349362639
2053,82.6645105064
2054,142.6825281353
2055,142.6658706263
2056,124.9270976277
2057,149.146412176
2058,107.0907650968
2059,61.7728998397
2060,101.4395091677
2061,111.271846603
2062,96.7296384827
2063,114.5702563323
2064,145.9494840689
2065,137.8813567876
2066,61.9562453349
2067,47.02533299
2068,115.7462790256
2069,92.2227064546
2070,143.6154237891
2071,56.3187821009
2072,110.0966817817
2073,68.3700942623
2074,124.4441944025
2075,142.4964046743
2076,145.6518909005
2077,152.9671691408
2078,115.1284314041
2079,118.6468306977
2080,76.0433529409
2081,69.1322223972
2082,111.9716344706
2083,130.6272652849
2084,64.6866685404
2085,50.9126296688
2086,144.7548809095
2087,134.3802773818
2088,150.0368891658
2089,105.7058219073
2090,134.5984670563
2091,107.5556827348
2092,140.7465328544
2093,61.0018843416
2094,51.332394823
2095,40.9604737399
2096,64.2697283294
2097,125.1165003202
2098,145.4323364231
2099,109.82225577
2100,115.2976892181
2101,99.4723389451
2102,121.4462999912
2103,61.5706415459
2104,101.8559891818
2105,115.7820829846
2106,142.6902430211
2107,124.448588028
2108,131.5888375144
2109,57.7953547076
2110,117.959995628
2111,94.9862317626
2112,137.7274410662
2113,96.3473168928
2114,67.0670214075
2115,107.6829421971
2116,102.1116401767
2117,131.8700944064
2118,78.5584585412
2119,108.1852572819
2120,53.9366513375
2121,136.8129228602
2122,95.85173228
2123,144.9831539379
2124,153.0318013338
2125,54.0945563756
2126,130.4657581828
2127,104.3033197127
2128,47.2578674158
2129,146.8356880931
2130,101.8545107104
2131,49.8657941061
2132,92.9533792739
2133,105.7005297947
2134,61.3090820192
2135,55.8596724118
2136,142.247589623
2137,112.4962120316
2138,141.457888162
2139,122.3914240342
2140,96.3173046024
2141,44.3073425822
2142,61.8000431925
2143,41.9729960445
2144,129.6613143318
2145,102.4203942957
2146,105.7455388628
2147,45.2715911023
2148,137.7975496846
2149,116.2211489438
2150,48.1904398835
2151,143.8591414079
2152,52.7167976661
2153,105.9398473997
2154,111.7376468201
2155,129.4688000413
2156,100.6339602023
2157,147.6761149247
2158,58.4351385922
2159,55.7792344804
2160,114.2513365784
2161,141.3767814304
2162,156.3688275553
2163,103.153424305
2164,103.4200409846
2165,58.8386894804
2166,65.9172194297
2167,120.661160593
2168,56.8763623864
2169,140.3221217835
2170,106.1358541111
2171,53.8601651099
2172,55.4455249746
2173,88.0685205111
2174,154.7341833167
2175,37.0416536305
2176,72.9321794283
2177,105.232929303
2178,136.7621340222
2179,153.3468214816
2180,47.9805011619
2181,54.7378997794
2182,53.8527304184
2183,70.8131451039
2184,132.7722004514
2185,144.043730043
2186,113.6912558336
2187,67.4105774261
2188,60.3312701187
2189,133.7131391396
2190,137.1569294469
2191,128.9480008012
2192,143.6108841133
2193,54.1787180287
2194,105.2379076764
2195,124.853933562
2196,131.8983240765
2197,136.7636028951
2198,126.8221569888
2199,136.0561531689
2200,96.7990226066
2201,132.2656921348
2202,48.4496727996
2203,110.1503456661
2204,54.8409133266
2205,115.3392243484
2206,113.0506486576
2207,154.8716853231
2208,135.3543911805
2209,118.3356306539
2210,117.4012545384
2211,132.0651943471
2212,34.5486055038
2213,58.7981097804
2214,74.5712450763
2215,131.0381243667
2216,51.1656491041
2217,88.0955540029
2218,141.7322357288
2219,63.4759989761
2220,124.8634205596
2221,49.6648293952
2222,100.4371494826
2223,40.0516485144
2224,105.0835690848
2225,53.8106198361
2226,106.5391691683
2227,43.5318681042
2228,50.648450877
2229,155.8379794142
2230,116.3735380098
2231,57.1918880738
2232,109.3807994227
2233,50.5596147863
2234,107.6544929171
2235,148.6404009935
2236,113.2126599827
2237,66.2602721077
2238,124.0392200714
2239,113.4742673538
2240,134.7856194028
2241,140.5814970893
2242,126.053244651
2243,83.8205484486
2244,41.6892855113
2245,54.035089693
2246,101.3822688844
2247,111.7160441605
2248,40.8220727849
2249,85.2114283226
2250,62.007727888
2251,92.8408781461
2252,121.454706599
2253,127.5826578785
2254,144.7344516551
2255,115.4687962015
2256,106.7991555284
2257,89.2453656029
2258,127.8888076452
2259,110.7938227281
2260,134.9204513537
2261,66.7242870773
2262,54.2881749987
2263,143.791589312
2264,74.2637781113
2265,55.8972729967
2266,150.7915375479
2267,121.1009718573
2268,57.8231773334
2269,119.6379253785
2270,144.5930437172
2271,105.638143464
2272,141.9371211199
2273,12.6473290718
2274,58.3815608733
2275,109.4365360502
2276,151.3754146348
2277,82.1206280266
2278,114.1663716143
2279,76.7977661839
2280,54.1215261105
2281,98.0418926594
2282,50.6025265514
2283,123.3454533172
2284,97.8628923819
2285,50.084630285
2286,112.9285171615
2287,97.4935791727
2288,126.2410646443
2289,117.3553876532
2290,126.8361285254
2291,49.3605330889
2292,76.8724330426
2293,124.6694814068
2294,132.4791077365
2295,115.8355353153
2296,56.6239566429
2297,137.6235459198
2298,134.6792324931
2299,82.9677639223
2300,65.8397260041
2301,102.8033599072
2302,114.796403136
2303,110.2857977269
2304,106.4603997904
2305,142.7384140546
2306,153.4945383074
2307,151.0647731846
2308,145.3421672085
2309,111.3051928529
2310,111.0176106371
2311,148.007023524
2312,42.9818250781
2313,102.0377349817
2314,50.6569416504
2315,137.8986050633
2316,127.5515166506
2317,119.7597189996
2318,124.9223066551
2319,105.7948314363
2320,51.5841790567
2321,127.8848390125
2322,96.4477920248
2323,128.4154819689
2324,39.2249335089
2325,106.9038280576
2326,140.829235354
2327,86.3513888698
2328,136.9377556823
2329,107.5572800478
2330,158.3176880205
2331,56.552592101
2332,112.7274125268
2333,77.4216741046
2334,81.5590501008
2335,61.072970405
2336,23.6752300881
2337,110.6973595275
2338,138.3851968789
2339,42.6545354204
2340,120.9566551999
2341,136.7745755863
2342,36.2825637844
2343,35.3085218163
2344,53.6199856116
2345,106.1601246951
2346,82.2254384482
2347,103.21178292
2348,52.3359345586
2349,112.4091724097
2350,108.6802981634
2351,81.5700089731
2352,86.4306192975
2353,60.3619449458
2354,130.6985448622
2355,143.7120893731
2356,51.3182640891
2357,141.8287637487
2358,106.1707307565
2359,100.0161764047
2360,44.7306872159
2361,145.8557670497
2362,101.4807519687
2363,37.8768504847
2364,134.7218300377
2365,80.2229708027
2366,63.0703025649
2367,137.1632296633
2368,127.5059366289
2369,119.5174663918
2370,109.8215937355
2371,141.8687666042
2372,123.6693109814
2373,51.3031697853
2374,138.7791955586
2375,62.7196250899
2376,96.7207616398
2377,102.5956236176
2378,128.4182798496
2379,149.1457862619
2380,106.8525855581
2381,49.0163532688
2382,124.3808560396
2383,124.0669888874
2384,37.0164302314
2385,142.9434238401
2386,46.2472687768
2387,114.8353792893
2388,107.2850083978
2389,89.1975774336
2390,135.3269844344
2391,141.6777504328
2392,142.3568086071
2393,103.8267358326
2394,101.0979446552
2395,68.6910726871
2396,53.2060185332
2397,96.2944753949
2398,112.067929203
2399,107.0068197676
2400,108.8353571131
2401,104.7992264396
2402,104.2506424351
2403,49.956083458
2404,107.5552986406
2405,57.2319880608
2406,105.2231384493
2407,114.1598247527
2408,47.7017331343
2409,115.9110254318
2410,123.0822825876
2411,90.4274646731
2412,133.4373172973
2413,91.4578359455
2414,112.2850053774
2415,120.0350615276
2416,65.3722626961
2417,132.793518738
2418,155.4349761036
2419,132.504200716
2420,145.3311705249
2421,117.3105877388
2422,141.7611726026
2423,111.855319739
2424,58.428802983
2425,97.91070123
2426,94.0660100682
2427,100.9883975453
2428,92.3126359235
2429,105.1309637165
2430,70.4062632976
2431,109.2494000795
2432,126.5209766952
2433,61.3641274933
2434,125.7063327949
2435,48.3545639378
2436,101.3139298544
2437,133.4147991115
2438,137.5875813853
2439,142.3792925226
2440,138.8695334811
2441,142.3868259905
2442,46.881412773
2443,101.5631446945
2444,59.7947884126
2445,147.0108163979
2446,114.7491915378
2447,119.3038549333
2448,123.8621526705
2449,151.3396712005
2450,136.3285826022
2451,136.9689952831
2452,114.1235048593
2453,39.4591146674
2454,141.5257070991
2455,102.5917653012
2456,141.8240466472
2457,81.3820651504
2458,138.8432496019
2459,92.3225377756
2460,127.2797332827
2461,102.4798835792
2462,97.3740183199
2463,123.9320909274
2464,110.2899605936
2465,67.2607455644
2466,52.9345416901
2467,60.9546034238
2468,36.9006245893
2469,51.4046270782
2470,40.9042810529
2471,138.4583146875
2472,44.3008815999
2473,115.0444183346
2474,132.143485412
2475,107.1333168779
2476,91.0215691802
2477,75.5230971741
2478,50.8193596166
2479,111.1408277962
2480,39.5122996658
2481,37.8162042871
2482,117.7964447831
2483,110.4008899384
2484,95.4239680045
2485,126.6831164158
2486,94.0184476299
2487,109.3553119492
2488,76.183931658
2489,144.2061756286
2490,138.7489646589
2491,99.8564574789
2492,109.5306420351
2493,144.2667702336
2494,141.5983268693
2495,131.1252644156
2496,94.950031859
2497,141.1720653623
2498,52.6143231714
2499,37.8987584121
2500,35.2031027539
2501,51.3913440844
2502,112.4150165066
2503,127.5040185348
2504,135.2654158674
2505,25.2410860281
2506,75.2229559826
2507,142.1368386905
2508,55.4057673448
2509,111.1599929146
2510,91.1793513646
2511,68.6792865697
2512,46.0927334654
2513,118.9739715793
2514,117.572233475
2515,60.9204527965
2516,144.1521723025
2517,39.0601058383
2518,61.9247635995
2519,155.1591237248
2520,49.5707387599
2521,106.0264114189
2522,124.9879306418
2523,77.0749405021
2524,131.6349448692
2525,109.0353193181
2526,47.6761519991
2527,126.1345459515
2528,135.9686430999
2529,111.1873017485
2530,116.5266456389
2531,138.5044721208
2532,110.2747334232
2533,110.9262531174
2534,110.7162540332
2535,109.1825762646
2536,75.598435374
2537,120.9628794901
2538,146.3868352261
2539,79.407090769
2540,144.282061292
2541,96.2375513762
2542,146.2314753577
2543,43.1135773531
2544,124.3119404391
2545,151.7209653387
2546,113.4545408263
2547,69.9074258646
2548,145.1135286112
2549,127.0359245726
2550,44.178199807
2551,104.529455894
2552,133.3373523475
2553,79.3340514748
2554,41.2505417982
2555,109.9299558316
2556,100.5335174416
2557,93.2665366373
2558,110.1601011809
2559,95.5110936023
2560,120.4930025812
2561,44.329438958
2562,147.8614221148
2563,122.199802059
2564,54.0252185895
2565,96.683688427
2566,126.1268395618
2567,97.6833177276
2568,136.7904443498
2569,141.7725274358
2570,127.8867933055
2571,142.3215312653
2572,92.6593102046
2573,122.6613611085
2574,105.5371457601
2575,141.2029701607
2576,156.3316601646
2577,106.9746465184
2578,120.8627765497
2579,36.4541023995
2580,132.5011696228
2581,138.5722217786
2582,129.4328530452
2583,58.3208746148
2584,112.0376419975
2585,121.1684547103
2586,154.2993913625
2587,147.1801780311
2588,112.1840558348
2589,110.1371437254
2590,61.9023552706
2591,140.8464355867
2592,142.0663539535
2593,116.4465685806
2594,124.3283377407
2595,59.3035613963
2596,132.8843045154
2597,108.4966332632
2598,95.8878830829
2599,176.9473365574
2600,48.251805787
2601,122.408426754
2602,76.390828036
2603,123.5610360834
2604,53.368510494
2605,67.2960214528
2606,90.6891919998
2607,58.7678505953
2608,98.1131324419
2609,118.5930333893
2610,76.6731273524
2611,121.1107770013
2612,48.037662006
2613,77.6055633724
2614,137.1575969127
2615,65.3637648287
2616,147.3266856285
2617,89.7248517621
2618,111.942437131
2619,88.8464008473
2620,46.9459505349
2621,68.5676580356
2622,101.2052408376
2623,90.5585257156
2624,139.8272217083
2625,104.9913106768
2626,52.4007161077
2627,45.7698032298
2628,145.9878716532
2629,46.9346566039
2630,79.8273714277
2631,102.7538357771
2632,111.8799928255
2633,43.9654291129
2634,98.8483461751
2635,125.9647183747
2636,56.4734650282
2637,143.2539774864
2638,110.2542193812
2639,82.7623783616
2640,103.377976197
2641,113.58036794
2642,50.8318707286
2643,109.5744548537
2644,49.0820723546
2645,136.6809297517
2646,117.6780362579
2647,72.8739639024
2648,147.40301437
2649,63.2783578213
2650,56.6898324137
2651,141.3991828818
2652,104.9892234125
2653,125.8954069062
2654,109.7293986356
2655,138.5257322805
2656,144.5180398114
2657,144.8292915392
2658,109.2298649876
2659,121.4087360128
2660,99.9912781506
2661,42.118056119
2662,63.9476623957
2663,109.2040802939
2664,141.216135236
2665,113.8146338581
2666,96.9158853544
2667,108.2790047906
2668,121.8738861726
2669,113.4116300703
2670,108.5499960377
2671,137.7894793379
2672,96.7781615255
2673,131.7829942558
2674,102.7174451539
2675,154.0460103845
2676,62.87698396
2677,100.807917484
2678,40.1988614712
2679,97.0370363245
2680,57.4221000644
2681,18.1181542181
2682,113.4528552523
2683,121.7749259751
2684,54.0874172379
2685,138.8221666321
2686,143.1706700898
2687,64.3333720988
2688,144.8135152714
2689,53.292402369
2690,140.9817813807
2691,53.0838506834
2692,64.4339018879
2693,128.849318728
2694,109.6280612207
2695,109.8254710069
2696,58.1780902766
2697,95.6352808264
2698,140.3703182676
2699,105.9257485573
2700,77.8241074299
2701,120.3446012241
2702,101.2772674713
2703,139.5442870453
2704,112.6980744082
2705,63.3997065543
2706,95.063447445
2707,109.3103838557
2708,85.8192639691
2709,112.0063718886
2710,151.7240456418
2711,75.7422311499
2712,61.359811793
2713,141.317691318
2714,155.6329925351
2715,125.7349026184
2716,141.7453420799
2717,111.1096638889
2718,129.3688954538
2719,114.5402385345
2720,40.5274052523
2721,50.88103273
2722,120.9138866346
2723,138.7769050941
2724,59.2432330504
2725,118.8551721204
2726,112.5628783041
2727,57.7121538931
2728,105.4093192771
2729,140.9112177588
2730,118.721360828
2731,123.8865027514
2732,126.8356354062
2733,55.3370793192
2734,51.1164880158
2735,120.1824458638
2736,150.9967710589
2737,145.9477820161
2738,52.8989740455
2739,50.7071771323
2740,108.752085401
2741,145.4631470734
2742,131.0281780912
2743,102.905180836
2744,118.546138216
2745,130.5037545591
2746,93.354454677
2747,77.2252297937
2748,136.678104073
2749,123.16581588
2750,152.3691070469
2751,116.9874347682
2752,142.8370124257
2753,131.5213404387
2754,41.7546635132
2755,107.3277769333
2756,141.6123841317
2757,56.3755661245
2758,112.9479477048
2759,151.2868399592
2760,125.2428456459
2761,76.761810906
2762,62.4869936221
2763,54.2600739894
2764,109.6857611302
2765,141.1474025396
2766,39.1146409342
2767,46.9036594792
2768,141.5874717263
2769,137.0979814454
2770,114.4518386329
2771,115.3388949338
2772,124.4782218957
2773,91.7477115294
2774,144.6200301543
2775,116.4398681776
2776,135.3203427775
2777,58.4427478932
2778,115.4062546477
2779,148.4942921716
2780,94.4412690806
2781,83.5407226895
2782,51.4887952126
2783,77.132679334
2784,108.2607362846
2785,100.086650976
2786,96.5666861186
2787,53.2065079706
2788,147.8431592597
2789,120.7144117165
2790,78.7828753705
2791,67.6184429869
2792,134.7694424125
2793,113.5788163634
2794,112.5899035227
2795,114.5658114245
2796,101.1458325833
2797,117.8386502475
2798,116.5722298522
2799,60.5419874772
2800,106.458864048
2801,160.1156041826
2802,146.2401050446
2803,121.4137273293
2804,73.0589462302
2805,128.1510603858
2806,53.0081446479
2807,114.749754623
2808,143.3920628592
2809,143.2490183554
2810,123.5473113961
2811,37.6080237451
2812,82.4423889205
2813,111.4435672228
2814,58.3600413431
2815,116.1833861171
2816,137.7581376142
2817,101.9563920611
2818,57.6484547848
2819,95.7528858676
2820,123.326445395
2821,61.0935449073
2822,141.9801742077
2823,69.1785134255
2824,143.3595276338
2825,108.1735341784
2826,39.9913272637
2827,114.1921894687
2828,57.4184446915
2829,114.3312671709
2830,110.2027071783
2831,123.5880280308
2832,45.0198008488
2833,138.9373430086
2834,58.1644826558
2835,128.0816739752
2836,122.2232583945
2837,47.0255698581
2838,116.5926357983
2839,34.8445890611
2840,103.3866530296
2841,75.4644538291
2842,108.4001214404
2843,71.4587322653
2844,37.9768550858
2845,111.1316508766
2846,140.5746540532
2847,112.5466116685
2848,97.199749183
2849,80.9647300166
2850,65.9113995655
2851,108.8303227632
2852,142.9901952705
2853,97.4072613895
2854,50.2171519363
2855,57.7337847279
2856,54.5607847942
2857,66.8464393735
2858,67.1836598001
2859,62.9945659175
2860,137.814167516
2861,130.2411818664
2862,57.3176679668
2863,99.3152253247
2864,101.6834122151
2865,125.0150717819
2866,50.7571671105
2867,105.7208439709
2868,96.6805546956
2869,123.9709405288
2870,110.3098869334
2871,108.0474362782
2872,57.5041613845
2873,37.5107394799
2874,70.9006791053
2875,132.6710957875
2876,101.2335465597
2877,38.6029259947
2878,99.0284482703
2879,68.4800867571
2880,136.9388204363
2881,131.1893054463
2882,57.9697492285
2883,50.0106204448
2884,161.2042390553
2885,46.2257335546
2886,156.2866274413
2887,34.5222306789
2888,150.5436894159
2889,134.6600065379
2890,69.9267465776
2891,123.051961191
2892,82.8593867995
2893,56.0202829382
2894,69.9481220969
2895,63.9701071671
2896,144.57357766
2897,111.1662445941
2898,103.4519097895
2899,120.7219568708
2900,100.2035006265
2901,104.5586747731
2902,103.333863125
2903,111.2131548552
2904,106.1988658025
2905,128.4051642283
2906,103.0818041653
2907,43.3668902382
2908,90.7316971917
2909,106.8586773987
2910,140.2538769876
2911,127.4664401571
2912,143.7068948828
2913,139.7315457603
2914,93.6226645119
2915,134.7143026473
2916,37.7349951229
2917,36.5176480893
2918,63.7489070409
2919,57.9801408883
2920,91.6255020214
2921,145.2179033796
2922,63.9989011589
2923,128.6900803716
2924,53.7434021306
